0,0
450,0
924,0
652,0
912,0
780,0
816,0
482,0
546,0
548,0
776,0
644,0
674,0
938,0
770,0
586,0
808,0
650,0
718,0
879,0
352,0
615,0
619,0
461,0
723,0
518,0
418,0
783,0
690,0
746,0
612,0
880,0
847,0
736,0
996,0
872,0
874,0
907,0
1005,0
737,0
738,0
971,0
802,0
899,0
480,0
610,0
544,0
577,0
192,0
549,0
836,0
584,0
576,0
483,0
417,0
580,0
772,0
514,0
706,0
640,0
320,0
384,0
966,0
840,0
805,0
964,0
910,0
645,0
843,0
321,0
391,0
517,0
740,0
453,0
647,0
515,0
581,0
393,0
804,0
807,0
457,0
811,0
385,0
708,0
295,0
956,0
521,0
925,0
1021,0
559,0
691,0
296,0
748,0
886,0
877,0
489,0
1006,0
1020,0
845,0
903,0
951,0
398,0
989,0
363,0
815,0
932,0
1012,0
493,0
868,0
587,0
909,0
870,0
525,0
649,0
1015,0
686,0
715,0
944,0
655,0
781,0
839,0
893,0
430,0
835,0
940,0
965,0
554,0
911,0
942,0
552,0
557,0
934,0
329,0
422,0
795,0
486,0
954,0
490,0
919,0
958,0
717,0
392,0
689,0
722,0
876,0
625,0
616,0
787,0
946,0
990,0
423,0
817,0
812,0
887,0
873,0
1003,0
495,0
522,0
848,0
881,0
747,0
778,0
914,0
867,0
809,0
943,0
933,0
871,0
935,0
936,0
997,0
429,0
838,0
999,0
846,0
460,0
654,0
1002,0
95,0
983,0
1022,0
1018,0
894,0
830,0
794,0
257,0
864,0
929,0
897,0
800,0
930,0
356,0
831,0
768,0
449,0
705,0
833,0
1000,0
481,0
513,0
547,0
642,0
545,0
643,0
394,0
96,0
326,0
739,0
834,0
454,0
858,0
796,0
491,0
658,0
906,0
937,0
1007,0
875,0
945,0
976,0
926,0
555,0
827,0
687,0
859,0
1009,0
799,0
766,0
797,0
767,0
890,0
688,0
923,0
828,0
841,0
892,0
985,0
1008,0
905,0
1019,0
955,0
1017,0
327,0
128,0
516,0
256,0
578,0
390,0
582,0
484,0
561,0
421,0
452,0
224,0
970,0
1011,0
941,0
765,0
325,0
357,0
485,0
362,0
523,0
657,0
1010,0
745,0
771,0
977,0
617,0
975,0
585,0
861,0
225,0
361,0
609,0
769,0
931,0
939,0
675,0
901,0
641,0
389,0
397,0
529,0
866,0
967,0
979,0
913,0
328,0
837,0
803,0
869,0
707,0
448,0
579,0
672,0
968,0
995,0
611,0
673,0
969,0
1001,0
289,0
904,0
425,0
462,0
656,0
779,0
908,0
974,0
900,0
648,0
842,0
849,0
553,0
659,0
528,0
902,0
972,0
973,0
524,0
862,0
986,0
716,0
918,0
798,0
957,0
988,0
829,0
813,0
844,0
978,0
949,0
810,0
704,0
898,0
832,0
627,0
917,0
950,0
987,0
981,0
103,0
135,0
1,0
3,0
9,0
163,0
665,0
43,0
226,0
35,0
99,0
175,0
699,0
635,0
129,0
629,0
10,0
697,0
69,0
301,0
161,0
633,0
413,0
162,0
294,0
431,0
68,0
196,0
367,0
693,0
164,0
166,0
664,0
140,0
854,0
540,0
4,0
194,0
200,0
982,0
98,0
330,0
173,0
660,0
236,0
663,0
694,0
2,0
331,0
662,0
628,0
695,0
130,0
661,0
133,0
228,0
258,0
36,0
67,0
263,0
234,0
75,0
137,0
789,0
700,0
290,0
368,0
632,0
322,0
726,0
725,0
76,0
790,0
270,0
336,0
600,0
821,0
232,0
473,0
233,0
237,0
337,0
602,0
432,0
442,0
33,0
65,0
504,0
264,0
499,0
758,0
44,0
698,0
446,0
599,0
474,0
701,0
199,0
334,0
630,0
597,0
420,0
915,0
470,0
282,0
532,0
596,0
883,0
761,0
536,0
401,0
300,0
496,0
464,0
606,0
728,0
466,0
863,0
66,0
230,0
260,0
227,0
634,0
229,0
468,0
268,0
538,0
134,0
297,0
5,1
502,1
34,1
139,1
595,1
562,1
696,1
171,1
298,1
364,1
167,1
365,1
205,1
1023,1
395,1
102,1
168,1
269,1
332,1
70,1
41,1
594,1
206,1
568,1
100,1
108,1
399,1
292,1
259,1
791,1
195,1
471,1
101,1
427,1
438,1
235,1
601,1
302,1
792,1
333,1
407,1
396,1
820,1
7,1
11,1
148,1
12,1
113,1
105,1
38,1
24,1
142,1
158,1
214,1
346,1
201,1
39,1
818,1
77,1
110,1
111,1
174,1
203,1
177,1
366,1
472,1
238,1
183,1
247,1
852,1
409,1
25,1
31,1
60,1
91,1
347,1
447,1
249,1
379,1
280,1
851,1
469,1
479,1
785,1
752,1
721,1
281,1
636,1
271,1
314,1
380,1
651,1
753,1
744,1
520,1
751,1
315,1
13,1
159,1
93,1
26,1
503,1
125,1
92,1
61,1
80,1
150,1
410,1
47,1
71,1
59,1
213,1
149,1
569,1
28,1
338,1
127,1
952,1
1016,1
169,1
984,1
519,1
920,1
181,1
335,1
533,1
488,1
620,1
750,1
313,1
692,1
27,1
62,1
948,1
927,1
126,1
991,1
387,1
857,1
180,1
916,1
246,1
136,1
29,1
94,1
30,1
571,1
786,1
591,1
1014,1
742,1
819,1
782,1
624,1
293,1
530,1
402,1
37,1
6,1
64,1
132,1
32,1
141,1
172,1
107,1
204,1
262,1
303,1
501,1
703,1
426,1
749,1
878,1
684,1
492,1
527,1
459,1
622,1
463,1
563,1
959,1
456,1
590,1
720,1
458,1
592,1
526,1
685,1
980,1
826,1
953,1
63,1
424,1
428,1
947,1
589,1
560,1
623,1
451,1
921,1
494,1
455,1
160,1
551,1
588,1
793,1
712,1
710,1
386,1
724,1
131,1
719,1
754,1
1013,1
806,1
558,1
556,1
261,1
603,1
814,1
487,1
618,1
583,1
774,1
678,1
773,1
621,1
626,1
755,1
679,1
419,1
653,1
683,1
613,1
713,1
741,1
777,1
998,1
677,1
743,1
714,1
193,1
788,1
388,1
784,1
850,1
353,1
288,1
676,1
416,1
358,1
550,1
709,1
614,1
359,1
775,1
608,1
1004,1
681,1
646,1
512,1
360,1
682,1
711,1
680,1
756,1
500,1
801,1
208,1
248,1
404,1
637,1
411,1
593,1
824,1
884,1
882,1
209,1
440,1
324,1
441,1
853,1
885,1
570,1
215,1
8,2
344,2
40,2
242,2
48,2
312,2
112,2
310,2
311,2
244,2
277,2
341,2
374,2
145,2
210,2
211,2
373,2
343,2
376,2
178,2
144,2
212,2
375,2
377,2
308,2
54,2
372,2
85,2
15,2
46,2
79,2
170,2
278,2
340,2
78,2
342,2
56,2
86,2
116,2
18,2
72,2
243,2
239,2
245,2
309,2
382,2
14,2
319,2
188,2
51,2
114,2
83,2
207,2
191,2
223,2
339,2
221,2
255,2
81,2
190,2
146,2
179,2
19,2
253,2
115,2
119,2
157,2
109,2
147,2
276,2
118,2
49,2
106,2
58,2
222,2
143,2
182,2
408,2
45,2
406,2
138,2
307,2
22,2
57,2
189,2
84,2
317,2
437,2
220,2
16,2
156,2
82,2
90,2
287,2
184,2
152,2
123,2
318,2
415,2
283,2
284,2
155,2
151,2
351,2
216,2
186,2
185,2
187,2
217,2
252,2
251,2
573,2
124,2
286,2
17,2
55,2
572,2
87,2
121,2
89,2
405,2
50,2
117,2
52,2
53,2
104,2
20,2
202,2
279,2
21,2
378,2
254,2
23,2
122,2
153,2
604,2
349,2
605,2
88,2
345,2
383,2
120,2
316,2
250,2
154,2
350,2
218,2
348,2
414,2
176,2
219,2
381,2
285,2
73,2
42,3
274,3
565,3
445,3
304,3
400,3
670,3
730,3
272,3
305,3
403,3
435,3
539,3
475,3
509,3
511,3
505,3
567,3
443,3
197,3
497,3
732,3
667,3
731,3
855,3
306,3
436,3
265,3
498,3
369,3
198,3
267,3
275,3
231,3
537,3
541,3
323,3
97,3
273,3
823,3
165,3
631,3
574,3
825,3
666,3
889,3
478,3
729,3
822,3
734,3
757,3
266,3
575,3
564,3
510,3
444,3
639,3
598,3
733,3
735,3
895,3
476,3
535,3
508,3
477,3
543,3
566,3
669,3
668,3
412,3
433,3
465,3
467,3
607,3
506,3
507,3
534,3
74,3
760,3
764,3
371,3
638,3
671,3
856,3
240,3
762,3
355,3
241,3
291,3
759,3
702,3
354,3
531,3
370,3
434,3
299,3
439,3
727,3
888,3
542,4
763,5
994,5
963,5
960,5
992,5
962,5
993,5
865,5
896,5
928,5
961,5
860,5
922,5
891,5
